Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR17960497,2022-08-25 02:46:42,2022-02-09 15:32:42,39923561,6026160955,39923561,150,2365,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR017/17960/SRR17960497/SRR17960497.lite.1,SRX14116931,GSM5883712,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938322,SAMN25812660,simple,9606,Homo sapiens,GSM5883712,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,4E1E83340D37C4284192AB9683EFE430,EBF12BBA002105C0E02642E0EFBA4375
SRR17960496,2022-08-25 02:46:42,2022-02-09 15:29:24,36661277,2767361131,0,75,1072,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR017/17960/SRR17960496/SRR17960496.lite.1,SRX14116932,GSM5883713,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938323,SAMN25812659,simple,9606,Homo sapiens,GSM5883713,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,A9E0A923C4AE99AC90A8CBE0F9DDC112,90F540F6DC1B63A7B01CD676CCB56915
SRR17960495,2022-08-25 02:46:42,2022-02-09 15:29:18,37822876,2855007535,0,75,1104,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR017/17960/SRR17960495/SRR17960495.lite.1,SRX14116933,GSM5883714,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938324,SAMN25812658,simple,9606,Homo sapiens,GSM5883714,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,CEFB8709B1A66D473FD5913C95BD8A6D,26D8A7DED5720936ACEBA92934EF4C16
SRR17960494,2022-08-25 02:46:42,2022-02-09 15:27:29,38614298,2915275952,0,75,1133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR017/17960/SRR17960494/SRR17960494.lite.1,SRX14116934,GSM5883715,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938325,SAMN25812657,simple,9606,Homo sapiens,GSM5883715,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,E01BF8B758931D4EE385FF4C71B673EB,E1C8705AFB5EB5BC133E6E67F38D0DEC
SRR17960493,2022-08-25 02:46:42,2022-02-09 15:29:52,38270421,2888361978,0,75,1113,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17960/SRR17960493/SRR17960493.lite.1,SRX14116935,GSM5883716,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938326,SAMN25812656,simple,9606,Homo sapiens,GSM5883716,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,7104AD8FC3ADF2EBF30405A04C6EA83E,B915245D2280157EE8F6CBA5FEB17F52
SRR17960492,2022-08-25 02:46:42,2022-02-09 15:34:59,41603192,3140116546,0,75,1202,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR017/17960/SRR17960492/SRR17960492.lite.1,SRX14116936,GSM5883717,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938327,SAMN25812655,simple,9606,Homo sapiens,GSM5883717,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,18E6D1694FCBBD5BE5B5A5078FE2B0B6,CFE3D2BFCECC487D84F6E1F712E01F8A
SRR17960491,2022-08-25 02:46:42,2022-02-09 15:29:40,37827346,2855584988,0,75,1101,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR017/17960/SRR17960491/SRR17960491.lite.1,SRX14116937,GSM5883718,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938328,SAMN25812654,simple,9606,Homo sapiens,GSM5883718,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,8F40F420ED50A5B79C5F819CC90DF14A,AF83F6549C8D095559391B7A32EF8E46
SRR17960490,2022-08-25 02:46:42,2022-02-09 15:27:41,38399603,2898756334,0,75,1113,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17960/SRR17960490/SRR17960490.lite.1,SRX14116938,GSM5883719,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938329,SAMN25812653,simple,9606,Homo sapiens,GSM5883719,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,56082CA740430B1DE8124D78CD47F775,BD7EBA610889D86D5F8F6049F66C886C
SRR17960489,2022-08-25 02:46:42,2022-02-09 15:29:24,35175404,2655244883,0,75,1020,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR017/17960/SRR17960489/SRR17960489.lite.1,SRX14116939,GSM5883720,RNA-Seq,cDNA,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938330,SAMN25812652,simple,9606,Homo sapiens,GSM5883720,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,840B178510700493C90BF23B5B47476A,FB697F7CCAF0441531DE75036F20F5CC
SRR17960488,2022-08-25 02:46:42,2022-02-09 15:23:10,30718918,2334637768,0,76,808,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17960/SRR17960488/SRR17960488.lite.1,SRX14116940,GSM5883721,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938331,SAMN25812651,simple,9606,Homo sapiens,GSM5883721,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,15CF2520BED6FB400F38FA34933492F9,E8482B5C59DE54BF012E7F50EB221184
SRR17960487,2022-08-25 02:46:42,2022-02-09 15:25:10,34861266,2649456216,0,76,888,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17960/SRR17960487/SRR17960487.lite.1,SRX14116941,GSM5883722,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938332,SAMN25812650,simple,9606,Homo sapiens,GSM5883722,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,1B69482DB9F50ADC7042744D137F8BFB,92A4830B7C406837884FF7C598EDADF5
SRR17960486,2022-08-25 02:46:42,2022-02-09 15:23:47,30441592,2288874221,0,75,886,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR017/17960/SRR17960486/SRR17960486.lite.1,SRX14116942,GSM5883723,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938333,SAMN25812649,simple,9606,Homo sapiens,GSM5883723,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,5DBB0CF9F3F71FB2F55CCAAC4E7FA4D1,E4968C0CA761AB93979A95A67662B7E7
SRR17960485,2022-08-25 02:46:42,2022-02-09 15:20:14,21316921,1620085996,0,76,546,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR017/17960/SRR17960485/SRR17960485.lite.1,SRX14116943,GSM5883724,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938334,SAMN25812648,simple,9606,Homo sapiens,GSM5883724,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,8128459BF42D4369C368BD26CAEF9A50,96B3558C27D5B90C8EF248EDADEAD788
SRR17960484,2022-08-25 02:46:42,2022-02-09 20:27:06,497978879,65733212028,0,132,25205,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR017/17960/SRR17960484/SRR17960484.lite.1,SRX14116944,GSM5883725,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938335,SAMN25812647,simple,9606,Homo sapiens,GSM5883725,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,EF89AACD0E261257F55E5108BA418053,9016769283EE6D27C3CFF5885D18462E
SRR17960483,2022-08-25 02:46:42,2022-02-09 22:07:56,474263152,62602736064,0,132,23758,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR017/17960/SRR17960483/SRR17960483.lite.1,SRX14116945,GSM5883726,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938336,SAMN25812646,simple,9606,Homo sapiens,GSM5883726,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,6B64F7CF8322E77A34A87ED0F4B98D5E,7A6F1E3C7067EFC011D4DD7B5D95D661
SRR17960482,2022-08-25 02:46:42,2022-02-09 23:04:36,480334623,63404170236,0,132,23887,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR017/17960/SRR17960482/SRR17960482.lite.1,SRX14116946,GSM5883727,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP359077,PRJNA804875,3,804875,SRS11938337,SAMN25812645,simple,9606,Homo sapiens,GSM5883727,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,F036D1A3C7D9D868995FF66BC2A4E33C,F491159D595B935E99595BEA75D98103
SRR17960481,2022-08-25 02:46:42,2022-02-09 17:32:53,142783923,29984623830,142783923,210,9826,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17960/SRR17960481/SRR17960481.lite.1,SRX14116947,GSM5883728,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP359077,PRJNA804875,3,804875,SRS11938338,SAMN25812644,simple,9606,Homo sapiens,GSM5883728,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,C16F0F43AFBC2EA2E69155BDF0F22E1D,5787ACF032E3D97E808B2074BCFF09B3
SRR17960480,2022-08-25 02:46:42,2022-02-09 22:50:26,495947775,104149032750,495947775,210,33242,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17960/SRR17960480/SRR17960480.lite.1,SRX14116948,GSM5883729,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP359077,PRJNA804875,3,804875,SRS11938339,SAMN25812643,simple,9606,Homo sapiens,GSM5883729,,,,,,,no,,,,,UNIVERSITY OF MIAMI,SRA1369209,,public,9ED249FB1AE51259D471E35168AEEC70,606122E53AC2AF7847BC9805DE8A3016
