Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR22373282,2023-01-26 14:36:29,2022-11-22 11:45:08,44220282,8932496964,44220282,202,2687,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373282/SRR22373282.lite.1,SRX18343824,GSM6751317,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832912,SAMN31834512,simple,9606,Homo sapiens,GSM6751317,,,,,,,no,,,,,CHLA,SRA1545210,,public,DA15CF22F00C0C2F1B6CAED745AED1DE,13C7DF8806BA3F1D24F24D3AF3EE4254
SRR22373281,2023-01-26 14:36:29,2022-11-22 11:05:45,35443672,7159621744,35443672,202,2153,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373281/SRR22373281.lite.1,SRX18343825,GSM6751318,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832913,SAMN31834511,simple,9606,Homo sapiens,GSM6751318,,,,,,,no,,,,,CHLA,SRA1545210,,public,691F1391D03DBDA87CDB6F8F96212F07,08FC22A0AD03606E00E5CC7A33AC23A9
SRR22373280,2023-01-26 14:36:29,2022-11-22 11:32:09,41925247,8468899894,41925247,202,2534,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373280/SRR22373280.lite.1,SRX18343826,GSM6751319,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832914,SAMN31834510,simple,9606,Homo sapiens,GSM6751319,,,,,,,no,,,,,CHLA,SRA1545210,,public,7860B71C524CD292AB00EFD7AB703343,B03E64D346BACA719A0BEFA4C301D3B6
SRR22373279,2023-01-26 14:36:29,2022-11-22 10:53:02,29497023,5958398646,29497023,202,1768,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373279/SRR22373279.lite.1,SRX18343827,GSM6751320,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832915,SAMN31834509,simple,9606,Homo sapiens,GSM6751320,,,,,,,no,,,,,CHLA,SRA1545210,,public,C693A2F5E1DB52670154E40DA0C66448,7A9CF536A46F3366D611D6FA490E53F0
SRR22373278,2023-01-26 14:36:29,2022-11-22 10:58:50,31453683,6353643966,31453683,202,1916,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373278/SRR22373278.lite.1,SRX18343828,GSM6751321,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832916,SAMN31834508,simple,9606,Homo sapiens,GSM6751321,,,,,,,no,,,,,CHLA,SRA1545210,,public,1073EA7804D5F3E93DCA7DB97D2922E8,A2B9D1BD7F9AD552C802EDA6CAFCDCFB
SRR22373287,2023-01-26 14:36:28,2022-11-22 11:01:32,34194290,6907246580,34194290,202,2070,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373287/SRR22373287.lite.1,SRX18343819,GSM6751312,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832906,SAMN31834517,simple,9606,Homo sapiens,GSM6751312,,,,,,,no,,,,,CHLA,SRA1545210,,public,43DC4D45A5134828DBB31384D0EC6DA8,45FF0F02198DBA39586D5DCB0BB58E3E
SRR22373286,2023-01-26 14:36:28,2022-11-22 11:09:02,32270848,6518711296,32270848,202,1948,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373286/SRR22373286.lite.1,SRX18343820,GSM6751313,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832908,SAMN31834516,simple,9606,Homo sapiens,GSM6751313,,,,,,,no,,,,,CHLA,SRA1545210,,public,0EF5ED55478A3F93FEF91FC1B3597262,19C77BCECE308650C49B0B462B291E50
SRR22373285,2023-01-26 14:36:29,2022-11-22 10:54:00,29337581,5926191362,29337581,202,1784,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373285/SRR22373285.lite.1,SRX18343821,GSM6751314,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832909,SAMN31834515,simple,9606,Homo sapiens,GSM6751314,,,,,,,no,,,,,CHLA,SRA1545210,,public,B120FA07376FE5C95F3A6DAFA3B6716A,0F2831036B665428AE3227D25734B63F
SRR22373284,2023-01-26 14:36:29,2022-11-22 11:09:13,39186131,7915598462,39186131,202,2384,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373284/SRR22373284.lite.1,SRX18343822,GSM6751315,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832910,SAMN31834514,simple,9606,Homo sapiens,GSM6751315,,,,,,,no,,,,,CHLA,SRA1545210,,public,882BF4A193195DDEB341C33EBE511DBA,78FC7A4714CA2ED8E0EC29C3DDB098D4
SRR22373283,2023-01-26 14:36:29,2022-11-22 11:07:55,38458991,7768716182,38458991,202,2299,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373283/SRR22373283.lite.1,SRX18343823,GSM6751316,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832911,SAMN31834513,simple,9606,Homo sapiens,GSM6751316,,,,,,,no,,,,,CHLA,SRA1545210,,public,2061AAE73DA89BB34E830761BFBFE532,1812CA289093FF35A2122AAD07EB9895
SRR22373291,2023-01-26 14:36:28,2022-11-22 10:45:16,28783393,5814245386,28783393,202,1750,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373291/SRR22373291.lite.1,SRX18343814,GSM6751307,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832902,SAMN31834522,simple,9606,Homo sapiens,GSM6751307,,,,,,,no,,,,,CHLA,SRA1545210,,public,122ECC54FFF60677600E7E65D17AA41B,0FF641179E6D4F41F69042F37F26E60B
SRR22373294,2023-01-26 14:36:28,2022-11-22 10:44:15,31746452,6412783304,31746452,202,1906,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373294/SRR22373294.lite.1,SRX18343815,GSM6751308,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832903,SAMN31834521,simple,9606,Homo sapiens,GSM6751308,,,,,,,no,,,,,CHLA,SRA1545210,,public,9917F42BCD60B15186839F754BF63F4F,A80101214A063CE319D18A80C6D45539
SRR22373290,2023-01-26 14:36:28,2022-11-22 12:28:37,46304984,9353606768,46304984,202,2814,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373290/SRR22373290.lite.1,SRX18343816,GSM6751309,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832904,SAMN31834520,simple,9606,Homo sapiens,GSM6751309,,,,,,,no,,,,,CHLA,SRA1545210,,public,81A9EBF73C50C1DB1CD48C7D03273246,805D31E20200F4F756F63E9354EA913D
SRR22373289,2023-01-26 14:36:28,2022-11-22 11:29:31,38416511,7760135222,38416511,202,2297,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373289/SRR22373289.lite.1,SRX18343817,GSM6751310,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832905,SAMN31834519,simple,9606,Homo sapiens,GSM6751310,,,,,,,no,,,,,CHLA,SRA1545210,,public,B8717D8EEAE52C1A457D9FBB264D2EC9,62B2021199F61DFD919240BFC1190710
SRR22373288,2023-01-26 14:36:28,2022-11-22 11:01:20,33732726,6814010652,33732726,202,2034,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373288/SRR22373288.lite.1,SRX18343818,GSM6751311,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832907,SAMN31834518,simple,9606,Homo sapiens,GSM6751311,,,,,,,no,,,,,CHLA,SRA1545210,,public,7D60F65185D64F82904E4B866BBFB80D,44E711F060DFF57CB3D643C862205A53
SRR22373297,2023-01-26 14:36:28,2022-11-22 11:21:44,31141130,6290508260,31141130,202,1888,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373297/SRR22373297.lite.1,SRX18343809,GSM6751302,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832898,SAMN31834527,simple,9606,Homo sapiens,GSM6751302,,,,,,,no,,,,,CHLA,SRA1545210,,public,A773ABE81D264ED9C95C51742707A9EE,B916FCA3A233782282F88499414D9311
SRR22373296,2023-01-26 14:36:28,2022-11-22 11:10:09,32831629,6631989058,32831629,202,1974,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373296/SRR22373296.lite.1,SRX18343810,GSM6751303,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832897,SAMN31834526,simple,9606,Homo sapiens,GSM6751303,,,,,,,no,,,,,CHLA,SRA1545210,,public,3CB3064B264F18AFCA3C96F0C1E4518D,AEE4135C249B595DE8E30EB009FD59A4
SRR22373295,2023-01-26 14:36:28,2022-11-22 11:01:14,33762222,6819968844,33762222,202,2037,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373295/SRR22373295.lite.1,SRX18343811,GSM6751304,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832899,SAMN31834525,simple,9606,Homo sapiens,GSM6751304,,,,,,,no,,,,,CHLA,SRA1545210,,public,16C1F10A243D724639C265AFB7974CFD,AAB8CCAB300D79CCDE5D5E60A29959D3
SRR22373293,2023-01-26 14:36:28,2022-11-22 10:49:09,28029145,5661887290,28029145,202,1707,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373293/SRR22373293.lite.1,SRX18343812,GSM6751305,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832900,SAMN31834524,simple,9606,Homo sapiens,GSM6751305,,,,,,,no,,,,,CHLA,SRA1545210,,public,E6C538BCE8C51542A2CE33FABEFF832B,866CB48A89A8928B81C136C327F63A09
SRR22373292,2023-01-26 14:36:28,2022-11-22 11:20:53,31297361,6322066922,31297361,202,1911,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373292/SRR22373292.lite.1,SRX18343813,GSM6751306,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832901,SAMN31834523,simple,9606,Homo sapiens,GSM6751306,,,,,,,no,,,,,CHLA,SRA1545210,,public,F3C778EAF3FA2E011D5B94B574C0E47C,09B5EA2D60F1C485837AD4A0CED92386
SRR22373301,2023-01-26 14:36:28,2022-11-22 10:43:28,24902265,5030257530,24902265,202,1488,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373301/SRR22373301.lite.1,SRX18343804,GSM6751297,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832892,SAMN31834532,simple,9606,Homo sapiens,GSM6751297,,,,,,,no,,,,,CHLA,SRA1545210,,public,2A9CC09D2EC0787D5A0FA7415DF4FA96,84CB19052C703145F6E06F49A57218A8
SRR22373300,2023-01-26 14:36:28,2022-11-22 10:50:31,27610558,5577332716,27610558,202,1652,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373300/SRR22373300.lite.1,SRX18343805,GSM6751298,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832893,SAMN31834531,simple,9606,Homo sapiens,GSM6751298,,,,,,,no,,,,,CHLA,SRA1545210,,public,6FD169CFDC319956DF08442C7D80A2F8,10FA99F27838611666B98705B39D1DCF
SRR22373299,2023-01-26 14:36:28,2022-11-22 11:13:27,30217568,6103948736,30217568,202,1828,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373299/SRR22373299.lite.1,SRX18343806,GSM6751299,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832894,SAMN31834530,simple,9606,Homo sapiens,GSM6751299,,,,,,,no,,,,,CHLA,SRA1545210,,public,8285C1050B7CEF9BE3E67FF69E3350F5,AE752BF9446765F848D1CA8137267275
SRR22373302,2023-01-26 14:36:28,2022-11-22 10:59:39,32494133,6563814866,32494133,202,1965,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373302/SRR22373302.lite.1,SRX18343807,GSM6751300,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832895,SAMN31834529,simple,9606,Homo sapiens,GSM6751300,,,,,,,no,,,,,CHLA,SRA1545210,,public,394A9CB75DCC59A8941B7901ADC217EF,082993FFD0AB33695D80AB5DE017DD7C
SRR22373298,2023-01-26 14:36:28,2022-11-22 10:59:16,33496705,6766334410,33496705,202,2032,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373298/SRR22373298.lite.1,SRX18343808,GSM6751301,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832896,SAMN31834528,simple,9606,Homo sapiens,GSM6751301,,,,,,,no,,,,,CHLA,SRA1545210,,public,AB48928E5D69C38FD58C6D0A968ABCEB,7D7B476884209BE3C0EC1B6CC39A821F
SRR22373310,2023-01-26 14:36:28,2022-11-22 10:50:12,28326948,5722043496,28326948,202,1714,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373310/SRR22373310.lite.1,SRX18343799,GSM6751292,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832887,SAMN31834537,simple,9606,Homo sapiens,GSM6751292,,,,,,,no,,,,,CHLA,SRA1545210,,public,EC583F18F473CE87E193973E930D9A03,DC2EB823403083CEFE812CDCB3372EA6
SRR22373306,2023-01-26 14:36:28,2022-11-22 11:13:36,28642530,5785791060,28642530,202,1725,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373306/SRR22373306.lite.1,SRX18343800,GSM6751293,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832888,SAMN31834536,simple,9606,Homo sapiens,GSM6751293,,,,,,,no,,,,,CHLA,SRA1545210,,public,B46B7C1974CFE9A03D1FC93A731534D3,585BF0DFDC3FDED89144E377BEBE37B2
SRR22373305,2023-01-26 14:36:28,2022-11-22 10:54:29,30098404,6079877608,30098404,202,1797,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373305/SRR22373305.lite.1,SRX18343801,GSM6751294,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832889,SAMN31834535,simple,9606,Homo sapiens,GSM6751294,,,,,,,no,,,,,CHLA,SRA1545210,,public,A41A0D0A32FAF9A44793197E45C210EA,60B8F1E52CE21448AD4F1035EC3F9CB2
SRR22373304,2023-01-26 14:36:28,2022-11-22 10:54:51,30476609,6156275018,30476609,202,1861,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373304/SRR22373304.lite.1,SRX18343802,GSM6751295,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832890,SAMN31834534,simple,9606,Homo sapiens,GSM6751295,,,,,,,no,,,,,CHLA,SRA1545210,,public,694483B9BF490457E97E6461B4FAD0E6,F2BDE8A5A22B4DF34F64979B16AF1F99
SRR22373303,2023-01-26 14:36:28,2022-11-22 10:52:26,29078007,5873757414,29078007,202,1770,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373303/SRR22373303.lite.1,SRX18343803,GSM6751296,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832891,SAMN31834533,simple,9606,Homo sapiens,GSM6751296,,,,,,,no,,,,,CHLA,SRA1545210,,public,F05D738ABF3390BDD3CBEE3659C63906,90DD87C363CCDA50296351CC80F637C4
SRR22373312,2023-01-26 14:36:28,2022-11-22 11:07:05,22350869,4514875538,22350869,202,1345,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22373/SRR22373312/SRR22373312.lite.1,SRX18343794,GSM6751287,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP409177,PRJNA904244,3,904244,SRS15832882,SAMN31834542,simple,9606,Homo sapiens,GSM6751287,,,,,,,no,,,,,CHLA,SRA1545210,,public,5F925AD3837C37E0DB6A8E3D217FB892,BA45A3D256DE082E747B64CD1DF27D17
