Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR7828571,2019-10-16 17:20:06,2018-09-13 20:45:19,32347607,3234760700,32347607,100,1475,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/828/SRR7828571.sralite.1,SRX4679540,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773327,SAMN10058619,simple,9606,Homo sapiens,GSM3389363,,,,,,,no,,,,,GEO,SRA575769,,public,04CAA5215ACB971CEB5FC19E0090FDE0,A015DD1453A3B902F3D7A472333B71F0
SRR7828572,2019-10-16 17:20:06,2018-09-13 20:43:01,31890916,3189091600,31890916,100,1506,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/828/SRR7828572.sralite.1,SRX4679541,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773328,SAMN10058618,simple,9606,Homo sapiens,GSM3389364,,,,,,,no,,,,,GEO,SRA575769,,public,06835A0D6F4C9C6BB2FDB8CD522D56C6,03BC35ECAC59B8A726312904B854709D
SRR7828573,2019-10-16 17:20:06,2018-09-13 20:43:58,43247592,4324759200,43247592,100,2000,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/828/SRR7828573.sralite.1,SRX4679542,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773330,SAMN10058617,simple,9606,Homo sapiens,GSM3389365,,,,,,,no,,,,,GEO,SRA575769,,public,5843D3838673EC6F18D14E7B5411D77A,B1EF8416BD866E0F45CEBE8FD6235290
SRR7828574,2019-10-16 17:20:06,2018-09-13 20:44:24,35915255,3591525500,35915255,100,1644,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/828/SRR7828574.sralite.1,SRX4679543,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773331,SAMN10058616,simple,9606,Homo sapiens,GSM3389366,,,,,,,no,,,,,GEO,SRA575769,,public,377AB039C7C74A13C5FDAB952EE1C572,9D1F126D747F0459A9A9273E7B1039D9
SRR7828565,2019-10-16 17:20:06,2018-09-13 20:44:04,32047046,3204704600,32047046,100,1471,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/828/SRR7828565.sralite.1,SRX4679534,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773321,SAMN10058626,simple,9606,Homo sapiens,GSM3389357,,,,,,,no,,,,,GEO,SRA575769,,public,9C029B9FF4F0CB93D5D73E54C3B2FE00,121BF484561432DC3AAD8AE86F9AADA2
SRR7828566,2019-10-16 17:20:06,2018-09-13 20:45:54,40355699,4035569900,40355699,100,2004,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/828/SRR7828566.sralite.1,SRX4679535,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773322,SAMN10058625,simple,9606,Homo sapiens,GSM3389358,,,,,,,no,,,,,GEO,SRA575769,,public,76659DA3D7778A008772DA08DB20CE10,FD7494B27FBE52F434CB488E256C78B2
SRR7828567,2019-10-16 17:20:06,2018-09-13 20:42:39,34954611,3495461100,34954611,100,1657,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/828/SRR7828567.sralite.1,SRX4679536,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773323,SAMN10058624,simple,9606,Homo sapiens,GSM3389359,,,,,,,no,,,,,GEO,SRA575769,,public,3DD4D238D9DC1B5887F65811E7EE0ABF,F5182BE749DE05AA56BC9C509CF96C05
SRR7828568,2019-10-16 17:20:06,2018-09-13 20:42:51,36440832,3644083200,36440832,100,1647,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/828/SRR7828568.sralite.1,SRX4679537,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773324,SAMN10058623,simple,9606,Homo sapiens,GSM3389360,,,,,,,no,,,,,GEO,SRA575769,,public,28491DEBD92FB1A83791130831813B04,A50BEB13B6CEC33B12F6BEC3F8949750
SRR7828569,2019-10-16 17:20:06,2018-09-13 20:42:21,34307581,3430758100,34307581,100,1735,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/828/SRR7828569.sralite.1,SRX4679538,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773325,SAMN10058622,simple,9606,Homo sapiens,GSM3389361,,,,,,,no,,,,,GEO,SRA575769,,public,BEE732218BE269C23E9028188EF6C129,F8B5A870F6750D41D41F866CB90AACA7
SRR7828560,2019-10-16 17:20:06,2018-09-13 20:40:21,35461133,1773056650,0,50,756,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/828/SRR7828560.sralite.1,SRX4679529,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773316,SAMN10058631,simple,9606,Homo sapiens,GSM3389352,,,,,,,no,,,,,GEO,SRA575769,,public,04DF2F1B33C9D375041085A79022857D,DD754C749C7D8734FE6EEB90376606F8
SRR7828561,2019-10-16 17:20:06,2018-09-13 20:39:19,26430871,1321543550,0,50,460,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/828/SRR7828561.sralite.1,SRX4679530,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773317,SAMN10058630,simple,9606,Homo sapiens,GSM3389353,,,,,,,no,,,,,GEO,SRA575769,,public,9BB8B5780815E4BA6B1CC12A0A955652,4B83D47CA13A6EEC6E9345AB434AC23E
SRR7828562,2019-10-16 17:20:06,2018-09-13 20:45:21,41097487,4109748700,41097487,100,1952,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/828/SRR7828562.sralite.1,SRX4679531,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773318,SAMN10058629,simple,9606,Homo sapiens,GSM3389354,,,,,,,no,,,,,GEO,SRA575769,,public,1BC8BB3827DDEE694D4156C4236B90CE,452783F4D49553BABBA5FF2F32E2496C
SRR7828563,2019-10-16 17:20:06,2018-09-13 20:43:29,34010474,3401047400,34010474,100,1565,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/828/SRR7828563.sralite.1,SRX4679532,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773319,SAMN10058628,simple,9606,Homo sapiens,GSM3389355,,,,,,,no,,,,,GEO,SRA575769,,public,5C99CAEA284D573FA9E898F316A969AA,F0A4C50F1197C7D97881767F00FFFDDD
SRR7828564,2019-10-16 17:20:06,2018-09-13 20:42:52,39646036,3964603600,39646036,100,1875,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/828/SRR7828564.sralite.1,SRX4679533,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773320,SAMN10058627,simple,9606,Homo sapiens,GSM3389356,,,,,,,no,,,,,GEO,SRA575769,,public,3F67749B7C2B16439147063E78B3F2F3,50A92CEDC69B7640EA997AAE116942C9
SRR7828555,2019-10-16 17:20:06,2018-09-13 20:59:18,87301297,6547597275,0,75,2416,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/828/SRR7828555.sralite.1,SRX4679524,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP109627,PRJNA390893,,390893,SRS3773312,SAMN10058636,simple,9606,Homo sapiens,GSM3389347,,,,,,,no,,,,,GEO,SRA575769,,public,0D6C2460A23B242D17F552D40447B19C,C95CB1BE89097FF8364CAC4A8FF026C4
SRR7828556,2019-10-16 17:20:06,2018-09-13 20:47:42,43264848,3244863600,0,75,1166,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/828/SRR7828556.sralite.1,SRX4679525,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP109627,PRJNA390893,,390893,SRS3773313,SAMN10058635,simple,9606,Homo sapiens,GSM3389348,,,,,,,no,,,,,GEO,SRA575769,,public,3267C0E161692C9678AFAEEEB1937146,11D0F56F0AAB0D8304B34ABC5B7FF63C
SRR7828557,2019-10-16 17:20:06,2018-09-13 20:41:16,45006217,2250310850,0,50,880,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/828/SRR7828557.sralite.1,SRX4679526,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773314,SAMN10058634,simple,9606,Homo sapiens,GSM3389349,,,,,,,no,,,,,GEO,SRA575769,,public,7E17C3DFE1A0CDB135FFC8A4119EDB1F,E91D4B719E3B3CCE5EF0027480FB3FF3
SRR7828558,2019-10-16 17:20:06,2018-09-13 20:54:35,81232060,6092404500,0,75,2303,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/828/SRR7828558.sralite.1,SRX4679527,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP109627,PRJNA390893,,390893,SRS3773315,SAMN10058633,simple,9606,Homo sapiens,GSM3389350,,,,,,,no,,,,,GEO,SRA575769,,public,4267A0D16DACA2AD0DBC90A95D1EADE9,394EB643FEC17CEF83B26359EBCC3604
SRR7828559,2019-10-16 17:20:06,2018-09-13 20:47:34,49373643,3703023225,0,75,1383,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/828/SRR7828559.sralite.1,SRX4679528,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP109627,PRJNA390893,,390893,SRS3773329,SAMN10058632,simple,9606,Homo sapiens,GSM3389351,,,,,,,no,,,,,GEO,SRA575769,,public,CBFF714B0C5C17D192C41C4E5CA3EC56,E88E30136815688A83ABD52AE17BF0B0
SRR5710478,2019-10-16 17:20:06,2017-06-19 11:44:44,54600668,2784634068,0,51,1955,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/710/SRR5710478.sralite.1,SRX2931083,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS2293793,SAMN07252006,simple,9606,Homo sapiens,GSM2672032,,,,,,,no,,,,,GEO,SRA575769,,public,95E06FB635571E013901A5CA3F6C0BA6,D45D85FC60AAB20D6D1A27D445C4784C
SRR5710479,2019-10-16 17:20:06,2017-06-19 12:54:14,94764104,18385084201,94764104,194,11911,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/710/SRR5710479.sralite.1,SRX2931084,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS2293794,SAMN07252005,simple,9606,Homo sapiens,GSM2672033,,,,,,,no,,,,,GEO,SRA575769,,public,DD12EC46E47CD86FA08AD1F817A310AB,862DE1901926BB53B0CDBB75922A0FE7
SRR7828552,2019-10-16 17:20:06,2018-09-13 20:39:52,29864303,1493215150,0,50,549,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/828/SRR7828552.sralite.1,SRX4679521,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773326,SAMN10058639,simple,9606,Homo sapiens,GSM3389344,,,,,,,no,,,,,GEO,SRA575769,,public,816FA0CE811B059A38301CEF48D7F5D2,A5AA731587A3859F3C25587E6B810880
SRR7828553,2019-10-16 17:20:06,2018-09-13 21:02:32,85289928,6396744600,0,75,2406,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/828/SRR7828553.sralite.1,SRX4679522,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP109627,PRJNA390893,,390893,SRS3773309,SAMN10058638,simple,9606,Homo sapiens,GSM3389345,,,,,,,no,,,,,GEO,SRA575769,,public,CE476D4C22B4D8ABE127270A5AEBBDD6,F075C5953ED7F1CF55E7436DFADBD87C
SRR7828554,2019-10-16 17:20:06,2018-09-13 20:40:31,39389811,1969490550,0,50,773,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/828/SRR7828554.sralite.1,SRX4679523,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS3773311,SAMN10058637,simple,9606,Homo sapiens,GSM3389346,,,,,,,no,,,,,GEO,SRA575769,,public,B86C8AF2E280A1F6149B8DD917693189,402FDFCF29B74AE8E0466ACF3ACDA9EA
SRR5710473,2019-10-16 17:20:06,2017-06-19 12:22:19,86138954,17227790800,86138954,200,6355,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/710/SRR5710473.sralite.1,SRX2931078,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS2293788,SAMN07252073,simple,9606,Homo sapiens,GSM2672027,,,,,,,no,,,,,GEO,SRA575769,,public,C3069DE2A8BB3EC3069A4B42CF711939,ED114B4735C105BAFC9B27EBDB793B3F
SRR5710474,2019-10-16 17:20:06,2017-06-19 12:23:31,89999516,17999903200,89999516,200,6723,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/710/SRR5710474.sralite.1,SRX2931079,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS2293789,SAMN07252072,simple,9606,Homo sapiens,GSM2672028,,,,,,,no,,,,,GEO,SRA575769,,public,F01F6F491EE30C7AB3BD51AE1790DBAE,538ED5DC99EF993E0D21115928AD4F20
SRR5710475,2019-10-16 17:20:06,2017-06-19 12:21:00,91386901,18277380200,91386901,200,6864,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/710/SRR5710475.sralite.1,SRX2931080,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS2293790,SAMN07252004,simple,9606,Homo sapiens,GSM2672029,,,,,,,no,,,,,GEO,SRA575769,,public,F08AB62AA9D2937EFE57A0ACE62EC0DE,2EE250633285F1B18A3AAF733B69DB6A
SRR5710476,2019-10-16 17:20:06,2017-06-19 12:20:58,90181181,18036236200,90181181,200,6678,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/710/SRR5710476.sralite.1,SRX2931081,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS2293791,SAMN07252008,simple,9606,Homo sapiens,GSM2672030,,,,,,,no,,,,,GEO,SRA575769,,public,B5CE9B14855057F2C5466A7C4E4F573B,E796CFFCE6CD1959996C01897F4786A8
SRR5710477,2019-10-16 17:20:06,2017-06-19 11:42:41,40240161,2052248211,0,51,1458,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/710/SRR5710477.sralite.1,SRX2931082,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS2293792,SAMN07252007,simple,9606,Homo sapiens,GSM2672031,,,,,,,no,,,,,GEO,SRA575769,,public,07ED923C0EDD9C24A1D4652FB5462A92,EF8827F732AF54BB93C620DD3FC2238C
SRR5710468,2019-10-16 17:20:05,2017-06-19 12:15:53,79914439,15982887800,79914439,200,5939,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/710/SRR5710468.sralite.1,SRX2931073,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS2293782,SAMN07252078,simple,9606,Homo sapiens,GSM2672022,,,,,,,no,,,,,GEO,SRA575769,,public,4B1C1089E9ACDA395F86AA766B83BCA4,109ADAD1F795F061F73233CC96257262
SRR5710469,2019-10-16 17:20:05,2017-06-19 12:19:28,79401227,15880245400,79401227,200,6171,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/710/SRR5710469.sralite.1,SRX2931074,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS2293783,SAMN07252077,simple,9606,Homo sapiens,GSM2672023,,,,,,,no,,,,,GEO,SRA575769,,public,8F15E3957456059FA9EF1F9DD908139E,ED70637DB4BBB54CB8B0FA7DC1849009
SRR5710470,2019-10-16 17:20:05,2017-06-19 14:18:01,57597332,11519466400,57597332,200,4214,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/710/SRR5710470.sralite.1,SRX2931075,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS2293785,SAMN07252076,simple,9606,Homo sapiens,GSM2672024,,,,,,,no,,,,,GEO,SRA575769,,public,0C6F05D367FDF2E3F9D6E8959532AADE,C9B7DFBCBEC7920B515298316147FF3F
SRR5710471,2019-10-16 17:20:05,2017-06-19 12:15:08,75436452,15087290400,75436452,200,5529,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/710/SRR5710471.sralite.1,SRX2931076,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109627,PRJNA390893,,390893,SRS2293786,SAMN07252075,simple,9606,Homo sapiens,GSM2672025,,,,,,,no,,,,,GEO,SRA575769,,public,7E0C5385B2411D725112E053E1D152A8,C3AFF4EABDC04164B19A34C736A80D9D
