Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR17010989,2023-08-01 20:18:02,2021-11-22 21:07:51,26786527,7636259166,26786527,285,3038,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR017/17010/SRR17010989/SRR17010989.lite.1,SRX13201139,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127789,SAMN23391493,simple,9606,Homo sapiens,GSM5700110,,,,,,,no,,,,,GEO,SRA1333377,,public,739662882865C49910CBC931662519EE,A2D0A985090780BA9B572D33F9D02876
SRR17010990,2023-08-01 20:18:02,2021-11-22 21:32:41,56318077,16228018478,56318077,288,6462,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR017/17010/SRR17010990/SRR17010990.lite.1,SRX13201140,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127790,SAMN23391494,simple,9606,Homo sapiens,GSM5700111,,,,,,,no,,,,,GEO,SRA1333377,,public,3F7C8DFD5D37D721E72BCAB68FABC7AC,DC71B9BDBD3639C4711DA124CBB53FBE
SRR17010991,2023-08-01 20:18:02,2021-11-22 21:20:07,30652628,9041804116,30652628,294,3694,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR017/17010/SRR17010991/SRR17010991.lite.1,SRX13201141,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127791,SAMN23391495,simple,9606,Homo sapiens,GSM5700112,,,,,,,no,,,,,GEO,SRA1333377,,public,CE9AC42E9E39B2A5F5FB5D0B4CF3AAB5,F83C5368CEB4F83FBE06FCE5007F552B
SRR17010982,2023-08-01 20:18:02,2021-11-22 21:41:43,24498812,6960632600,24498812,284,2768,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR017/17010/SRR17010982/SRR17010982.lite.1,SRX13201132,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127782,SAMN23391486,simple,9606,Homo sapiens,GSM5700103,,,,,,,no,,,,,GEO,SRA1333377,,public,0EFFA6E43CDDB62819A18EF0C730A4F3,9670C14D63ED50BC0CA3DC44910B7B0F
SRR17010983,2023-08-01 20:18:02,2021-11-22 21:12:03,38615482,11035095988,38615482,285,4354,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17010/SRR17010983/SRR17010983.lite.1,SRX13201133,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127783,SAMN23391487,simple,9606,Homo sapiens,GSM5700104,,,,,,,no,,,,,GEO,SRA1333377,,public,054D668A85B37185CC5A16ADDFDC152F,7D341B88178819DE5C44CA1705D1EE26
SRR17010984,2023-08-01 20:18:02,2021-11-22 21:10:35,34678892,9933353602,34678892,286,3924,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR017/17010/SRR17010984/SRR17010984.lite.1,SRX13201134,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127784,SAMN23391488,simple,9606,Homo sapiens,GSM5700105,,,,,,,no,,,,,GEO,SRA1333377,,public,56CDD5BCFABB1FACBC0D83B53E42C41B,75EFE8350D3F7DBA926B1A33D6DED756
SRR17010985,2023-08-01 20:18:02,2021-11-22 21:39:34,41858729,12190319432,41858729,291,5038,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR017/17010/SRR17010985/SRR17010985.lite.1,SRX13201135,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127785,SAMN23391489,simple,9606,Homo sapiens,GSM5700106,,,,,,,no,,,,,GEO,SRA1333377,,public,9AAF3A5DA371EF87C491D355C32759AF,4C774556232072A1B540218229CCCBA2
SRR17010986,2023-08-01 20:18:02,2021-11-22 21:37:58,26686063,7540334273,26686063,282,2971,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR017/17010/SRR17010986/SRR17010986.lite.1,SRX13201136,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127786,SAMN23391490,simple,9606,Homo sapiens,GSM5700107,,,,,,,no,,,,,GEO,SRA1333377,,public,8B8F54EF4117074520D2400914C7AFBA,071058FD18F731BFEA8A9C25AF4D75A2
SRR17010977,2023-08-01 20:18:02,2021-11-22 21:15:34,25161543,7111929114,25161543,282,2751,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR017/17010/SRR17010977/SRR17010977.lite.1,SRX13201127,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127777,SAMN23391481,simple,9606,Homo sapiens,GSM5700098,,,,,,,no,,,,,GEO,SRA1333377,,public,225A23F531B1A11D5757E37B72F6E492,E2C1D8031C63A50C4CA08F851A8DD15F
SRR17010978,2023-08-01 20:18:02,2021-11-22 21:03:36,22828726,6507012180,22828726,285,2523,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR017/17010/SRR17010978/SRR17010978.lite.1,SRX13201128,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127778,SAMN23391482,simple,9606,Homo sapiens,GSM5700099,,,,,,,no,,,,,GEO,SRA1333377,,public,799CAB7FAA6F4C7042F17666AC3B5E2F,FD691B17E4F9C92B73E219CA54D759D3
SRR17010979,2023-08-01 20:18:02,2021-11-22 21:24:32,59641200,17488932443,59641200,293,7183,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR017/17010/SRR17010979/SRR17010979.lite.1,SRX13201129,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127779,SAMN23391483,simple,9606,Homo sapiens,GSM5700100,,,,,,,no,,,,,GEO,SRA1333377,,public,06F10F967B19D994C5DB5CB2A94A5A6B,3BA6E61C6A3C43031EBF4A7950C5B9C9
SRR17010980,2023-08-01 20:18:02,2021-11-22 21:14:48,23723759,6696531978,23723759,282,2602,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR017/17010/SRR17010980/SRR17010980.lite.1,SRX13201130,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127780,SAMN23391484,simple,9606,Homo sapiens,GSM5700101,,,,,,,no,,,,,GEO,SRA1333377,,public,6C42212DF509D9C1F9430E3A7F34EB57,7C91B4E1DC6F45D45EFF5C2DF0785CF6
SRR17010981,2023-08-01 20:18:02,2021-11-22 21:13:12,24495254,7085111118,24495254,289,2854,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR017/17010/SRR17010981/SRR17010981.lite.1,SRX13201131,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127781,SAMN23391485,simple,9606,Homo sapiens,GSM5700102,,,,,,,no,,,,,GEO,SRA1333377,,public,23B06CE4C929FD361DFC7C6001641A1F,0D8838571B4DA386D58BDAEEA6863622
SRR17010972,2023-08-01 20:18:02,2021-11-22 22:11:52,40680732,11590863951,40680732,284,4583,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR017/17010/SRR17010972/SRR17010972.lite.1,SRX13201122,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127772,SAMN23391476,simple,9606,Homo sapiens,GSM5700093,,,,,,,no,,,,,GEO,SRA1333377,,public,9071DB814236DE2C200AD4691DC66B64,45E25F928118533B6CD7CE2AA34DC987
SRR17010973,2023-08-01 20:18:02,2021-11-22 21:26:00,51082748,15068091731,51082748,294,6132,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR017/17010/SRR17010973/SRR17010973.lite.1,SRX13201123,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127773,SAMN23391477,simple,9606,Homo sapiens,GSM5700094,,,,,,,no,,,,,GEO,SRA1333377,,public,4E835D430F3A218F71BE60B220E60C3E,DA8DB1C5295C129136B0495CBC31AA63
SRR17010974,2023-08-01 20:18:02,2021-11-22 21:10:18,30084172,8540299884,30084172,283,3390,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR017/17010/SRR17010974/SRR17010974.lite.1,SRX13201124,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127774,SAMN23391478,simple,9606,Homo sapiens,GSM5700095,,,,,,,no,,,,,GEO,SRA1333377,,public,302BCC8BCF246B2956240110A06D08B0,F23F16DAB936C616BCEB588755012CF1
SRR17010975,2023-08-01 20:18:02,2021-11-22 21:11:43,30741811,8710593417,30741811,283,3372,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR017/17010/SRR17010975/SRR17010975.lite.1,SRX13201125,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127775,SAMN23391479,simple,9606,Homo sapiens,GSM5700096,,,,,,,no,,,,,GEO,SRA1333377,,public,A283CB4812D0D28682E12802CE4D7360,158736D3C9F91A61616643F26C635321
SRR17010976,2023-08-01 20:18:02,2021-11-22 21:13:10,36888833,10491670817,36888833,284,4069,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR017/17010/SRR17010976/SRR17010976.lite.1,SRX13201126,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127776,SAMN23391480,simple,9606,Homo sapiens,GSM5700097,,,,,,,no,,,,,GEO,SRA1333377,,public,E05AF616DB28ACB33BE18DF15B81A5F3,940E09379503736F125807CA0C1B5972
SRR17010968,2023-08-01 20:18:02,2021-11-22 21:21:13,23800576,6719814241,23800576,282,2595,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR017/17010/SRR17010968/SRR17010968.lite.1,SRX13201118,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127768,SAMN23391472,simple,9606,Homo sapiens,GSM5700089,,,,,,,no,,,,,GEO,SRA1333377,,public,D5A64B5024D8673021388E27FC65FD0E,0B2273E61FAC5E26A282C4200586D812
SRR17010969,2023-08-01 20:18:02,2021-11-22 21:03:00,23830171,6702989239,23830171,281,2620,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR017/17010/SRR17010969/SRR17010969.lite.1,SRX13201119,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127769,SAMN23391473,simple,9606,Homo sapiens,GSM5700090,,,,,,,no,,,,,GEO,SRA1333377,,public,3ED19645AAFD88CD069342BD82A02C3A,17DBBB36241B939CF13789B8A732C8D3
SRR17010970,2023-08-01 20:18:02,2021-11-22 21:08:10,33447478,9616856375,33447478,287,3854,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR017/17010/SRR17010970/SRR17010970.lite.1,SRX13201120,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127770,SAMN23391474,simple,9606,Homo sapiens,GSM5700091,,,,,,,no,,,,,GEO,SRA1333377,,public,2D38491941AE808B5F22ED631DC1B372,67CECE77C7FD5CB58C51A5BDABB69F4A
SRR17010971,2023-08-01 20:18:02,2021-11-22 21:19:13,41821547,12011012180,41821547,287,4766,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR017/17010/SRR17010971/SRR17010971.lite.1,SRX13201121,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP347311,PRJNA782665,3,782665,SRS11127771,SAMN23391475,simple,9606,Homo sapiens,GSM5700092,,,,,,,no,,,,,GEO,SRA1333377,,public,779CEE6766C4EED290190B236B66644A,F1A5A3E9EE441C40C12AD969D66ABA60
